0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:06:28 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:06:32 +0900] "GET /WaguDE/SeatsAvailableServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 500 1789
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:08:21 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:08:21 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:08:28 +0900] "GET /WaguDE/SeatsAvailableServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:24 +0900] "GET /WaguDE/SeatsReservedServlet HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:38 +0900] "GET /WaguDE/SeatsReservedServlet HTTP/1.1" 500 1276
127.0.0.1 - - [19/Jan/2023:11:10:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:47 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 8318
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:47 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:47 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:10:49 +0900] "GET /WaguDE/SeatsReservedServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:14:58 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 200 12721
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:36 +0900] "GET /WaguDE/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:36 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:36 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 8621
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:36 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:36 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:16:40 +0900] "GET /WaguDE/SeatsReservedServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:17:34 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:17:34 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 8676
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:17:34 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:17:34 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:17:40 +0900] "GET /WaguDE/SeatsReservedServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:20:50 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 9379
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:20:50 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:20:50 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:20:50 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:20:53 +0900] "GET /WaguDE/SeatsReservedServlet?startDate=2023-01-19&trainType=1312&ho=1&startStation=%EB%8C%80%EC%A0%84&arriveStation=%EC%84%9C%EC%9A%B8 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/css/reset.css HTTP/1.1" 200 2230
